gene,selection_prob,mean_abs_coef_when_selected
LOC111112679,0.013333333333333334,0.01893755101378936
LOC111130025,0.013333333333333334,0.012892982799807648
LOC111128606,0.013333333333333334,0.011200132377157475
LOC111119462,0.013333333333333334,0.010219826129321073
LOC111122179,0.013333333333333334,0.009627135437527743
LOC111120110,0.013333333333333334,0.006838896609983539
LOC111118043,0.013333333333333334,0.006508555197346451
LOC111137298,0.013333333333333334,0.005594519379586683
LOC111110040,0.013333333333333334,0.00498550948806122
LOC111133572,0.013333333333333334,0.004478295928974845
LOC111121190,0.013333333333333334,0.0033495381570408963
LOC111130010,0.013333333333333334,0.003034804811213319
LOC111125939,0.013333333333333334,0.0026964614074032086
LOC111126243,0.013333333333333334,0.0023101900014688027
LOC111101727,0.01,0.018619521788176916
