gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111119234	422.29421797	-1.336824	0.25099292	1.157657e-08	8.982298e-08
LOC111119259	169.3945565	-1.627743	0.28079845	3.059843e-10	3.160332e-09
LOC111119262	217.81992668	1.694228	0.3405361	1.946664e-08	1.448008e-07
LOC111119274	46.83342588	1.122913	0.24360951	8.450538e-07	4.59537e-06
LOC111119311	147.67403187	1.1703	0.37026173	0.0002289964	0.0007235476
LOC111119319	100.64655406	-1.347016	0.26933032	6.182001e-08	4.161182e-07
LOC111119331	184.77080662	-2.105712	0.26394118	1.1820380000000001e-17	5.18369e-16
LOC111119336	224.64727582	1.106538	0.18098007	2.266912e-10	2.40713e-09
LOC111119337	140.15325697	1.141896	0.1943321	8.858675e-10	8.430907e-09
LOC111119339	332.28295757	1.047265	0.5594117	0.005868558	0.01310511
LOC111119342	2532.58272036	1.311593	0.2055116	2.308079e-11	2.908333e-10
LOC111119343	390.54524526	1.41035	0.53402133	0.0002509002	0.000786706
LOC111119359	53486.3593893	1.381598	0.19299389	8.986278e-14	1.747424e-12
LOC111119390	316.52116886	-1.406039	0.19831527	1.373774e-13	2.570861e-12
LOC111119392	95.27954451	-1.305623	0.16621382	5.598642e-16	1.706773e-14
LOC111119404	70.72455562	-2.385841	0.2673362	5.361009e-22	5.4186329999999997e-20
LOC111119408	117.44226095	1.084255	0.18690259	1.617151e-09	1.465282e-08
LOC111119416	75.94943986	1.007854	0.35312728	0.001017003	0.002757083
LOC111119426	92.07908662	-1.03789	0.26993981	3.025526e-05	0.0001174722
LOC111119450	995.88925298	1.149169	0.50541858	0.002159388	0.005401613
LOC111119457	232.69404473	-1.142387	0.16223218	4.11491e-13	7.051306e-12
LOC111119477	28.92737754	-1.124419	0.25996787	3.108401e-06	1.511108e-05
LOC111119483	688.40423742	-1.177262	0.16888637	6.208873e-13	1.033721e-11
LOC111119490	50.43670626	-1.478862	0.21488199	4.788198e-13	8.073304e-12
LOC111119493	215.02287493	-1.715091	0.16654042	3.169341e-26	9.820280000000001e-24
LOC111119514	185.66047892	-1.119541	0.23111822	2.728861e-07	1.642618e-06
LOC111119518	313.19436022	-1.061978	0.14892748	2.666985e-13	4.724338e-12
LOC111119533	639.79399006	-1.245386	0.15203537	4.30875e-17	1.665433e-15
LOC111119536	5045.87290952	1.516262	0.18661288	3.3980110000000004e-17	1.335256e-15
LOC111119555	273.81270227	-1.043958	0.13978297	2.279756e-14	5.01626e-13
LOC111119564	79.42252158	1.115309	0.24246021	9.034732e-07	4.890331e-06
LOC111119567	64.51116318	-1.856622	0.29307287	4.749773e-12	6.744964e-11
LOC111119571	215.28392149	-1.109783	0.26001094	4.175325e-06	1.984355e-05
LOC111119572	45.04974933	-1.402186	0.27806254	4.170944e-08	2.910115e-07
LOC111119576	279.90975307	1.005948	0.11100513	3.9918489999999995e-20	2.7944420000000002e-18
LOC111119577	278.53246683	1.113322	0.16388713	2.553792e-12	3.815749e-11
LOC111119580	57.54798059	1.471359	0.42613445	2.538251e-05	0.0001003461
LOC111119587	252.30348799	1.237913	0.43753319	0.0004463799	0.001323455
LOC111119591	472.87036969	1.062516	0.26307683	1.279167e-05	5.411267e-05
LOC111119596	124.7439708	-1.589276	0.26184579	6.866379e-11	7.969949e-10
LOC111119599	85.06648855	-1.546923	0.29037665	5.676006e-09	4.705359e-08
LOC111119613	123.93855203	-1.194871	0.48528339	0.001234273	0.003281403
LOC111119615	133.30130918	1.284527	0.25530189	6.470952e-08	4.335607e-07
LOC111119644	187.46343351	-1.856252	0.23890344	1.895615e-16	6.455678e-15
LOC111119647	1586.23696061	-1.076584	0.13420216	2.708014e-16	8.886142e-15
LOC111119657	159.16905465	1.064747	0.15070386	4.254942e-13	7.271488e-12
LOC111119662	85.85584542	1.668101	0.19154716	1.4980139999999998e-19	9.469555e-18
LOC111119668	241.52342438	-1.189483	0.15785125	9.367905e-15	2.196809e-13
LOC111119700	328.00843114	-1.470941	0.21608484	8.254858e-13	1.342729e-11
LOC111119728	60.56732313	1.649576	0.30931577	3.750435e-09	3.200315e-08
LOC111119732	110.35331893	-1.461332	0.23310818	3.017782e-11	3.720751e-10
LOC111119741	148.62348087	1.201855	0.36118236	0.0001190593	0.0004026374
LOC111119755	159.51725002	1.123094	0.26711628	5.30154e-06	2.458362e-05
LOC111119769	207.72547643	-1.318025	0.16546446	2.229006e-16	7.496521e-15
LOC111119778	304.65751471	-1.115871	0.17032686	1.312556e-11	1.736082e-10
LOC111119802	472.7007958	-1.060324	0.17021346	1.23716e-10	1.361885e-09
LOC111119820	48.69709191	1.094394	0.39814462	0.00100439	0.0027268
LOC111119821	922.98956944	1.126298	0.35699552	0.0002732767	0.0008488418
LOC111119822	1843.73876058	1.209524	0.31458459	1.781362e-05	7.30517e-05
LOC111119826	8459.93238954	1.377999	0.17545112	4.583424e-16	1.427579e-14
LOC111119843	114.84476298	-1.05764	0.27093223	2.258869e-05	9.030222e-05
LOC111119851	212.82979295	-1.286134	0.27646074	4.194789e-07	2.425381e-06
LOC111119852	343.81168306	-1.022339	0.17535889	1.597681e-09	1.448334e-08
LOC111119881	47.782474	1.004909	0.24027283	8.138343e-06	3.604941e-05
LOC111119886	125.09425862	1.040554	0.23472481	2.419491e-06	1.199339e-05
LOC111119890	50.45507827	1.31324	0.27149253	1.57064e-07	9.804053e-07
LOC111119897	195.64795151	1.003308	0.40864122	0.002955099	0.007148895
LOC111119901	381.02184814	1.002593	0.15966028	1.037412e-10	1.158188e-09
LOC111119906	123.65714209	-1.124393	0.13724822	5.913515000000001e-17	2.235427e-15
LOC111119910	32.14770602	-1.721075	0.22538751	8.682665e-16	2.560235e-14
LOC111119912	68.92624653	1.105082	0.22922239	3.186192e-07	1.887252e-06
LOC111119913	76.60001212	-3.18736	0.35789125	7.236965000000001e-27	2.6820759999999998e-24
LOC111119914	1094.81230046	-1.366937	0.15469408	1.18406e-19	7.586415e-18
LOC111119932	60.80855534	-1.979317	0.2551205	1.246159e-16	4.378003e-15
LOC111119969	49.14386064	1.263334	0.17477406	7.619293e-14	1.498567e-12
LOC111119970	32554.66519785	1.008475	0.24550855	1.111006e-05	4.766027e-05
LOC111119988	398.10643146	-1.924534	0.20347728	6.603784e-23	8.321208e-21
LOC111120003	117.83642614	1.015273	0.2493069	1.266981e-05	5.364527e-05
LOC111120005	400.8481372	1.035628	0.28312181	6.297449e-05	0.0002281853
LOC111120008	262.70098186	-1.08508	0.16116563	4.170316e-12	5.975978e-11
LOC111120011	64.9491708	-1.232845	0.30568338	7.745406e-06	3.447043e-05
LOC111120034	711.19548611	-1.191365	0.16895977	3.367041e-13	5.860078e-12
LOC111120035	65.18494193	-1.746058	0.28588406	3.066691e-11	3.776126e-10
LOC111120062	380.6835319	-1.54083	0.23787028	6.071105e-12	8.487422e-11
LOC111120063	52.27244914	-1.723267	0.24534107	7.913942e-14	1.551674e-12
LOC111120064	183.86107425	-1.040032	0.152967	2.959408e-12	4.33947e-11
LOC111120067	30016.45468682	1.344685	0.17115296	4.94497e-16	1.527273e-14
LOC111120070	40.12455821	-1.618653	0.24348146	1.515188e-12	2.364869e-11
LOC111120081	444.25821877	-1.157355	0.15854442	6.023037e-14	1.213468e-12
LOC111120085	315.01476444	1.016802	0.13861996	6.637003e-14	1.326068e-12
LOC111120088	149.06815827	1.313053	0.26554268	9.187708e-08	5.986104e-07
LOC111120089	100.96198796	-1.089082	0.17165921	5.488595e-11	6.479696e-10
LOC111120095	37.80278457	1.802003	0.41396883	1.84069e-07	1.138445e-06
LOC111120099	52.41878952	-1.479419	0.27977863	8.893219e-09	7.064826e-08
LOC111120103	81.10082159	-1.251842	0.20781871	2.645971e-10	2.770986e-09
LOC111120107	377.44233428	1.188912	0.26126628	9.174524e-07	4.95309e-06
LOC111120109	73.78664203	1.145311	0.23839729	3.088423e-07	1.835669e-06
LOC111120110	996.05284524	1.160899	0.32476988	5.815279e-05	0.000211904
LOC111120112	76.01722543	-1.58906	0.35449836	3.007396e-07	1.795981e-06
LOC111120115	97.1543191	-1.388455	0.17879617	8.948669e-16	2.622307e-14
LOC111120118	1392.70174365	-1.35286	0.17854408	4.293407e-15	1.095137e-13
LOC111120120	66.28410041	-1.754338	0.26818333	1.896553e-12	2.897878e-11
LOC111120121	262.0858969	-1.160344	0.16621284	6.040833e-13	1.008638e-11
LOC111120129	59.5784756	-1.070298	0.20671551	5.605655e-08	3.79758e-07
LOC111120133	115.94615482	1.068842	0.12074293	2.2960889999999997e-19	1.413628e-17
LOC111120140	155.8187519	1.009093	0.27998364	8.318576e-05	0.0002923023
LOC111120167	708.45041447	-1.355215	0.15961991	2.53844e-18	1.276039e-16
LOC111120187	179.52777155	-1.267686	0.16282386	1.080636e-15	3.09003e-14
LOC111120234	107.93316119	1.058408	0.37277792	0.0008941247	0.002459233
LOC111120291	49.22889074	1.289117	0.23077793	3.162218e-09	2.741543e-08
LOC111120299	33.08425507	-1.393856	0.23266115	2.105812e-10	2.24616e-09
LOC111120320	210.63250492	-1.376965	0.18510492	1.146529e-14	2.658963e-13
LOC111120341	259.09378987	-1.431495	0.15274882	7.17497e-22	6.954569999999999e-20
LOC111120358	68.34539689	-1.271778	0.19456354	9.396354e-12	1.271299e-10
LOC111120385	44.00074954	-1.415937	0.27552753	2.421903e-08	1.776344e-07
LOC111120388	31.6826699	-1.76595	0.23545566	2.094162e-15	5.711654e-14
LOC111120407	92.9702931	1.263933	0.40681956	0.000186309	0.0006016448
LOC111120459	7377.58258589	1.764072	0.54637348	7.408654e-06	3.31827e-05
LOC111120473	259.48110038	-1.171757	0.21288981	7.097274e-09	5.740076e-08
LOC111120490	63.78033651	-2.146693	0.22367874	6.398607e-24	1.099455e-21
LOC111120491	107.1837933	-1.647297	0.29905668	1.462587e-09	1.336767e-08
LOC111120509	195.78124702	-1.124798	0.18380198	2.086248e-10	2.226549e-09
LOC111120518	196.37363329	-1.12761	0.23961138	5.251223e-07	2.972733e-06
LOC111120524	660.75979368	-1.123719	0.23492895	3.643064e-07	2.136178e-06
LOC111120526	274.58143122	-1.131422	0.21503977	3.028365e-08	2.175565e-07
