gene,selection_prob,mean_abs_coef_when_selected
LOC111112348,0.0,0.0
LOC111137375,0.0,0.0
LOC111130400,0.0,0.0
LOC111128090,0.0,0.0
LOC111127155,0.0,0.0
LOC111134562,0.0,0.0
LOC111133386,0.0,0.0
LOC111120158,0.0,0.0
LOC111112312,0.0,0.0
LOC111133822,0.0,0.0
LOC111136802,0.0,0.0
LOC111124951,0.0,0.0
LOC111125107,0.0,0.0
LOC111133348,0.0,0.0
LOC111133988,0.0,0.0
LOC111116650,0.0,0.0
LOC111103337,0.0,0.0
LOC111108433,0.0,0.0
LOC111107985,0.0,0.0
LOC111118944,0.0,0.0
LOC111108901,0.0,0.0
LOC111100235,0.0,0.0
LOC111129398,0.0,0.0
LOC111126171,0.0,0.0
LOC111132097,0.0,0.0
LOC111117154,0.0,0.0
LOC111133489,0.0,0.0
LOC111115976,0.0,0.0
LOC111133654,0.0,0.0
LOC111127032,0.0,0.0
LOC111124139,0.0,0.0
LOC111123023,0.0,0.0
LOC111105590,0.0,0.0
LOC111101815,0.0,0.0
LOC111118342,0.0,0.0
LOC111127008,0.0,0.0
LOC111102943,0.0,0.0
LOC111125167,0.0,0.0
LOC111133182,0.0,0.0
LOC111117604,0.0,0.0
LOC111109589,0.0,0.0
LOC111136071,0.0,0.0
LOC111115956,0.0,0.0
LOC111114670,0.0,0.0
LOC111122660,0.0,0.0
LOC111109755,0.0,0.0
LOC111121311,0.0,0.0
LOC111109946,0.0,0.0
LOC111136544,0.0,0.0
LOC111138350,0.0,0.0
LOC111121659,0.0,0.0
LOC111103310,0.0,0.0
LOC111107795,0.0,0.0
LOC111114835,0.0,0.0
LOC111106461,0.0,0.0
LOC111123367,0.0,0.0
LOC111111031,0.0,0.0
LOC111103921,0.0,0.0
LOC111135555,0.0,0.0
LOC111120864,0.0,0.0
LOC111127618,0.0,0.0
LOC111102288,0.0,0.0
LOC111099613,0.0,0.0
LOC111132026,0.0,0.0
LOC111129093,0.0,0.0
LOC111108598,0.0,0.0
LOC111105248,0.0,0.0
LOC111130235,0.0,0.0
LOC111118288,0.0,0.0
LOC111129215,0.0,0.0
LOC111099835,0.0,0.0
LOC111120590,0.0,0.0
LOC111130491,0.0,0.0
LOC111136504,0.0,0.0
LOC111136051,0.0,0.0
LOC111138012,0.0,0.0
LOC111128898,0.0,0.0
LOC111118045,0.0,0.0
LOC111112116,0.0,0.0
LOC111110132,0.0,0.0
LOC111130660,0.0,0.0
LOC111136888,0.0,0.0
LOC111119172,0.0,0.0
LOC111130348,0.0,0.0
LOC111112617,0.0,0.0
LOC111111104,0.0,0.0
LOC111113194,0.0,0.0
LOC111126402,0.0,0.0
LOC111113196,0.0,0.0
LOC111117369,0.0,0.0
LOC111134842,0.0,0.0
LOC111129849,0.0,0.0
LOC111130189,0.0,0.0
LOC111106699,0.0,0.0
LOC111119007,0.0,0.0
LOC111133764,0.0,0.0
LOC111105927,0.0,0.0
LOC111116064,0.0,0.0
LOC111122414,0.0,0.0
LOC111131259,0.0,0.0
LOC111133301,0.0,0.0
LOC111124905,0.0,0.0
LOC111114902,0.0,0.0
LOC111134643,0.0,0.0
LOC111117634,0.0,0.0
LOC111132869,0.0,0.0
LOC111108127,0.0,0.0
LOC111109993,0.0,0.0
LOC111107764,0.0,0.0
LOC111133132,0.0,0.0
LOC111101273,0.0,0.0
LOC111111437,0.0,0.0
LOC111114644,0.0,0.0
LOC111101510,0.0,0.0
LOC111116793,0.0,0.0
LOC111111798,0.0,0.0
LOC111128961,0.0,0.0
LOC111119009,0.0,0.0
LOC111106296,0.0,0.0
LOC111121751,0.0,0.0
LOC111132804,0.0,0.0
LOC111124694,0.0,0.0
LOC111120474,0.0,0.0
LOC111105390,0.0,0.0
LOC111136586,0.0,0.0
LOC111121336,0.0,0.0
LOC111125743,0.0,0.0
LOC111127633,0.0,0.0
LOC111135288,0.0,0.0
LOC111132176,0.0,0.0
LOC111105310,0.0,0.0
LOC111124192,0.0,0.0
LOC111105204,0.0,0.0
LOC111129434,0.0,0.0
LOC111129669,0.0,0.0
LOC111129021,0.0,0.0
LOC111099152,0.0,0.0
LOC111121251,0.0,0.0
LOC111121658,0.0,0.0
LOC111130108,0.0,0.0
LOC111130913,0.0,0.0
LOC111101548,0.0,0.0
LOC111105676,0.0,0.0
LOC111136368,0.0,0.0
LOC111124257,0.0,0.0
LOC111100629,0.0,0.0
LOC111113492,0.0,0.0
LOC111128410,0.0,0.0
LOC111115424,0.0,0.0
LOC111132807,0.0,0.0
LOC111117442,0.0,0.0
LOC111111213,0.0,0.0
LOC111130468,0.0,0.0
LOC111137585,0.0,0.0
LOC111137273,0.0,0.0
LOC111138199,0.0,0.0
LOC111121371,0.0,0.0
LOC111100778,0.0,0.0
LOC111113131,0.0,0.0
LOC111131868,0.0,0.0
LOC111127876,0.0,0.0
LOC111129402,0.0,0.0
LOC111122276,0.0,0.0
LOC111099690,0.0,0.0
LOC111129337,0.0,0.0
LOC111104504,0.0,0.0
LOC111121072,0.0,0.0
LOC111100993,0.0,0.0
LOC111129346,0.0,0.0
LOC111101772,0.0,0.0
LOC111134203,0.0,0.0
LOC111106536,0.0,0.0
LOC111130868,0.0,0.0
LOC111119434,0.0,0.0
LOC111127422,0.0,0.0
LOC111129129,0.0,0.0
LOC111128168,0.0,0.0
LOC111104278,0.0,0.0
LOC111103630,0.0,0.0
LOC111129147,0.0,0.0
LOC111116874,0.0,0.0
LOC111110659,0.0,0.0
LOC111129383,0.0,0.0
LOC111099615,0.0,0.0
LOC111127466,0.0,0.0
LOC111129323,0.0,0.0
LOC111132985,0.0,0.0
LOC111126003,0.0,0.0
LOC111133657,0.0,0.0
LOC111131303,0.0,0.0
LOC111136020,0.0,0.0
LOC111122185,0.0,0.0
LOC111115927,0.0,0.0
LOC111137631,0.0,0.0
LOC111107403,0.0,0.0
LOC111127427,0.0,0.0
LOC111128588,0.0,0.0
LOC111125394,0.0,0.0
LOC111105467,0.0,0.0
LOC111113990,0.0,0.0
LOC111121334,0.0,0.0
LOC111129469,0.0,0.0
LOC111106261,0.0,0.0
LOC111114302,0.0,0.0
LOC111135920,0.0,0.0
LOC111105281,0.0,0.0
LOC111124415,0.0,0.0
LOC111116024,0.0,0.0
LOC111121678,0.0,0.0
LOC111116412,0.0,0.0
LOC111123624,0.0,0.0
LOC111107834,0.0,0.0
LOC111134368,0.0,0.0
LOC111138028,0.0,0.0
LOC111102414,0.0,0.0
LOC111130443,0.0,0.0
LOC111132157,0.0,0.0
LOC111128650,0.0,0.0
LOC111104196,0.0,0.0
LOC111126211,0.0,0.0
LOC111131294,0.0,0.0
LOC111126600,0.0,0.0
LOC111113292,0.0,0.0
LOC111111034,0.0,0.0
LOC111126865,0.0,0.0
LOC111124199,0.0,0.0
LOC111137280,0.0,0.0
LOC111106284,0.0,0.0
LOC111126017,0.0,0.0
LOC111127220,0.0,0.0
LOC111125624,0.0,0.0
LOC111137178,0.0,0.0
LOC111134657,0.0,0.0
LOC111131108,0.0,0.0
LOC111130125,0.0,0.0
LOC111129959,0.0,0.0
LOC111104415,0.0,0.0
LOC111120363,0.0,0.0
LOC111119814,0.0,0.0
LOC111105849,0.0,0.0
LOC111108629,0.0,0.0
LOC111133585,0.0,0.0
LOC111110577,0.0,0.0
LOC111101528,0.0,0.0
LOC111104803,0.0,0.0
LOC111114569,0.0,0.0
LOC111117846,0.0,0.0
LOC111122494,0.0,0.0
LOC111106377,0.0,0.0
LOC111132936,0.0,0.0
LOC111118640,0.0,0.0
LOC111118542,0.0,0.0
LOC111136294,0.0,0.0
LOC111105349,0.0,0.0
LOC111127310,0.0,0.0
LOC111100224,0.0,0.0
LOC111136365,0.0,0.0
LOC111135576,0.0,0.0
LOC111114568,0.0,0.0
LOC111102243,0.0,0.0
LOC111101178,0.0,0.0
LOC111135411,0.0,0.0
LOC111112915,0.0,0.0
LOC111125035,0.0,0.0
LOC111116677,0.0,0.0
LOC111136646,0.0,0.0
LOC111126805,0.0,0.0
LOC111105029,0.0,0.0
LOC111117036,0.0,0.0
LOC111104507,0.0,0.0
LOC111111432,0.0,0.0
LOC111118432,0.0,0.0
LOC111126408,0.0,0.0
LOC111128328,0.0,0.0
LOC111133176,0.0,0.0
LOC111128123,0.0,0.0
LOC111122430,0.0,0.0
LOC111099197,0.0,0.0
LOC111099968,0.0,0.0
LOC111108067,0.0,0.0
LOC111125890,0.0,0.0
LOC111106552,0.0,0.0
LOC111120758,0.0,0.0
LOC111126248,0.0,0.0
LOC111121128,0.0,0.0
LOC111104690,0.0,0.0
LOC111132167,0.0,0.0
LOC111105915,0.0,0.0
LOC111124551,0.0,0.0
LOC111099867,0.0,0.0
LOC111108611,0.0,0.0
LOC111112220,0.0,0.0
LOC111119213,0.0,0.0
LOC111133344,0.0,0.0
LOC111122617,0.0,0.0
LOC111119185,0.0,0.0
LOC111108388,0.0,0.0
LOC111113925,0.0,0.0
LOC111108665,0.0,0.0
LOC111133126,0.0,0.0
LOC111111047,0.0,0.0
LOC111101681,0.0,0.0
LOC111127272,0.0,0.0
LOC111110081,0.0,0.0
LOC111123478,0.0,0.0
LOC111101232,0.0,0.0
LOC111110849,0.0,0.0
LOC111137432,0.0,0.0
LOC111133072,0.0,0.0
LOC111114799,0.0,0.0
LOC111100380,0.0,0.0
LOC111100347,0.0,0.0
LOC111115005,0.0,0.0
LOC111109443,0.0,0.0
LOC111131797,0.0,0.0
LOC111112671,0.0,0.0
LOC111110191,0.0,0.0
LOC111124474,0.0,0.0
LOC111101219,0.0,0.0
LOC111103140,0.0,0.0
LOC111136653,0.0,0.0
LOC111101068,0.0,0.0
LOC111135685,0.0,0.0
LOC111120481,0.0,0.0
LOC111126872,0.0,0.0
LOC111123470,0.0,0.0
LOC111133534,0.0,0.0
LOC111130495,0.0,0.0
LOC111129506,0.0,0.0
LOC111106741,0.0,0.0
LOC111121765,0.0,0.0
LOC111101243,0.0,0.0
LOC111134367,0.0,0.0
LOC111103060,0.0,0.0
LOC111118555,0.0,0.0
LOC111138367,0.0,0.0
LOC111126771,0.0,0.0
LOC111109392,0.0,0.0
LOC111131375,0.0,0.0
LOC111130101,0.0,0.0
LOC111123608,0.0,0.0
LOC111130604,0.0,0.0
LOC111138423,0.0,0.0
LOC111125470,0.0,0.0
LOC111135966,0.0,0.0
LOC111136865,0.0,0.0
LOC111134805,0.0,0.0
LOC111107600,0.0,0.0
LOC111106903,0.0,0.0
LOC111133177,0.0,0.0
LOC111133196,0.0,0.0
LOC111116246,0.0,0.0
LOC111133223,0.0,0.0
LOC111128032,0.0,0.0
LOC111109616,0.0,0.0
LOC111118025,0.0,0.0
LOC111131731,0.0,0.0
LOC111119406,0.0,0.0
LOC111108778,0.0,0.0
LOC111125737,0.0,0.0
LOC111109803,0.0,0.0
LOC111101868,0.0,0.0
LOC111106702,0.0,0.0
LOC111119366,0.0,0.0
LOC111127061,0.0,0.0
LOC111125486,0.0,0.0
LOC111134681,0.0,0.0
LOC111105586,0.0,0.0
LOC111126380,0.0,0.0
LOC111122691,0.0,0.0
LOC111132968,0.0,0.0
LOC111121161,0.0,0.0
LOC111110137,0.0,0.0
LOC111117802,0.0,0.0
LOC111137298,0.0,0.0
LOC111135935,0.0,0.0
LOC111123252,0.0,0.0
LOC111131052,0.0,0.0
LOC111120789,0.0,0.0
LOC111125778,0.0,0.0
LOC111133043,0.0,0.0
LOC111132799,0.0,0.0
LOC111100441,0.0,0.0
LOC111127849,0.0,0.0
LOC111117100,0.0,0.0
LOC111121131,0.0,0.0
LOC111118514,0.0,0.0
LOC111105312,0.0,0.0
LOC111125002,0.0,0.0
LOC111120784,0.0,0.0
LOC111130624,0.0,0.0
LOC111123631,0.0,0.0
LOC111100665,0.0,0.0
LOC111134206,0.0,0.0
LOC111119466,0.0,0.0
LOC111129086,0.0,0.0
LOC111108385,0.0,0.0
LOC111110012,0.0,0.0
LOC111127542,0.0,0.0
LOC111099623,0.0,0.0
LOC111130875,0.0,0.0
LOC111120131,0.0,0.0
LOC111135312,0.0,0.0
LOC111135636,0.0,0.0
LOC111117740,0.0,0.0
LOC111107246,0.0,0.0
LOC111100900,0.0,0.0
LOC111126111,0.0,0.0
LOC111107597,0.0,0.0
LOC111111286,0.0,0.0
LOC111111463,0.0,0.0
LOC111125883,0.0,0.0
LOC111116095,0.0,0.0
LOC111110718,0.0,0.0
LOC111108763,0.0,0.0
LOC111104244,0.0,0.0
LOC111110844,0.0,0.0
LOC111138472,0.0,0.0
LOC111130460,0.0,0.0
LOC111126656,0.0,0.0
LOC111103076,0.0,0.0
LOC111111531,0.0,0.0
LOC111113319,0.0,0.0
LOC111113322,0.0,0.0
LOC111134341,0.0,0.0
LOC111114610,0.0,0.0
LOC111127659,0.0,0.0
LOC111134611,0.0,0.0
LOC111123455,0.0,0.0
LOC111130276,0.0,0.0
LOC111103441,0.0,0.0
LOC111127022,0.0,0.0
LOC111122163,0.0,0.0
LOC111106398,0.0,0.0
LOC111133049,0.0,0.0
LOC111125483,0.0,0.0
LOC111122100,0.0,0.0
LOC111128289,0.0,0.0
LOC111127510,0.0,0.0
LOC111120955,0.0,0.0
LOC111103371,0.0,0.0
LOC111107238,0.0,0.0
LOC111109464,0.0,0.0
LOC111130314,0.0,0.0
LOC111136558,0.0,0.0
LOC111110673,0.0,0.0
LOC111103499,0.0,0.0
LOC111128798,0.0,0.0
LOC111100763,0.0,0.0
LOC111136083,0.0,0.0
LOC111134360,0.0,0.0
LOC111107298,0.0,0.0
LOC111133133,0.0,0.0
LOC111103739,0.0,0.0
LOC111127899,0.0,0.0
LOC111125988,0.0,0.0
LOC111102576,0.0,0.0
LOC111125437,0.0,0.0
LOC111112096,0.0,0.0
LOC111106288,0.0,0.0
LOC111108735,0.0,0.0
LOC111108705,0.0,0.0
LOC111136882,0.0,0.0
LOC111133507,0.0,0.0
LOC111104082,0.0,0.0
LOC111119222,0.0,0.0
LOC111126862,0.0,0.0
LOC111114886,0.0,0.0
LOC111129067,0.0,0.0
LOC111100989,0.0,0.0
LOC111114002,0.0,0.0
LOC111103208,0.0,0.0
LOC111110841,0.0,0.0
