LOC_ID,Gene_description,Canonical_XP,N_studies,DS1_identified,DS1_n_comparisons,DS1_comparisons,DS2_identified,DS2_n_comparisons,DS2_comparisons,DS3_identified,DS3_n_comparisons,DS3_comparisons,DS4_identified,DS4_n_comparisons,DS4_comparisons,DS5_identified,DS5_n_comparisons,DS5_comparisons
DS3_Cg_OYG_10017362_10011832,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017367_10039768,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017406_10018154,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017463_10029398,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017479_10031860,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017509_10027100,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017683,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017724_10021295,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017796_10005593,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017797_10019157,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017851_10021619,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017884_10011693,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017923_10034518,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10017931_10034983,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018000_10002892,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018026_10037874,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018027_10039553,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018124_10021557,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018142_10015113,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018336_10018653,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018363_10030152,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018381_10012478,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018394_10025265,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018405_10013080,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018409_10013080,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018411_10042187,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018493_10014153,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018599_10035948,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018642_10033452,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018650_10036117,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018670_10031649,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018675_10033139,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018684_10022391,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018753_10018324,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018778_10030267,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018833_10030584,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018854_10041100,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018913_10028318,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10018963_10019809,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019032_10033045,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019046_10011324,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019049_10029158,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019070_10035446,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019079_10023159,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019149_10017652,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019212_10029398,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019237_10039113,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019246_10040458,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019265_10042160,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019298_10021713,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019333_10035907,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019359_10024155,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019448_10030777,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019508_10019295,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019517_10015615,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019549_10040795,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019711_10037438,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019734_10013553,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019760_10016308,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019796_10039455,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019842_10016340,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019843_10012802,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019877_10003657,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10019898_10009945,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020018_10021341,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020062_10037499,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020082_10005295,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020147_10012643,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020201_10033589,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020264_10009039,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020297_10017108,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020325_10021271,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020473_10023612,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020474_10036504,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020481_10021051,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020488_10014539,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020581_10032075,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020626_10023762,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020627_10007935,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020805_10041568,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10020857_10014368,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021030_10025712,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021094_10011337,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021120_10013909,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021124_10017238,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021142_10004153,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021159_10021154,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021171_10007268,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021181_10012001,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021254_10040495,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021338_10017729,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021428_10027077,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021493_10032498,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021563_10021995,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021568_10039053,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021596_10035529,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021624_10017442,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021660_10020149,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021681_10033715,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021692_10000987,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021697_10027385,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021714_10035522,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021742_10016432,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021844_10008268,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10021895_10018509,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022157_10041136,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022218_10011284,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022248,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022336_10002530,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022397_10012763,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022534_10021477,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022542_10024475,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022607_10035293,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022688_10029446,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022708_10028226,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022709_10028227,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022770_10030537,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022791_10024652,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022804_10005424,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022835_10024371,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022838_10018382,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022875_10028485,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022918_10019060,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022973_10012433,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10022982_10021920,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023080_10030229,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023098_10026434,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023107_10028278-D3,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023124_10028936,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023156_10011747,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023349_10019173,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023359_10027171,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023421_10021681,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023493_10008796,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023551_10021627,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023601_10016900,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023625_10027682,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023721_10011091,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023758_10038841,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023774_10017618,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023793_10028377,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023856_10041663,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023866_10021009,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023902_10040387,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023950_10009333,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10023960_10024428,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024107_10010519,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024113_10015943,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024137_10010219,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024211_10030220,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024219_10041271,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024228_10020808,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024266_10015694,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024455_10041266,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024457_10027698,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024477_10023286,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024483_10010044,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024664_10039252,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024723_10009287,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024854_10029332,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024876_10002777,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024882_10039016,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024932_10037988,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10024933_10030806,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025109_10015821,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025116_10028718,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025126_10024458,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025207_10032814,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025240_10017748,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025260_10037324,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025267_10038939,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025528_10038458,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025581_10019006,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025636_10019116,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025682_10026817,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025689_10033467,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025722_10028432R,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025723_10009027,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025746_10028658,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025754_10010720,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025766_10016746,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025773_10005223,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025806_10011684,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025836_10015917,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025885_10034676,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025898_10015541,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10025960_10004702,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026051_10007333,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026068_10026154,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026087_10025343,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026116_10014038,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026144_10014580,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026148_10030582,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026281_10020709,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026294_10009409,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026373,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026374_10026943,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026376_10026943,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026377_10026944,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026379_10026946,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026433_10028016,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026493_10015466,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026560_10039317,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026597_10024934,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026641_10032291,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026649_10012712,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026692_10006130,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026771_10015216,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026772_10015216,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026773_10019357,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026848_10007753,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026860_10037735,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026881_10027404,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026883_10008204,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026885_10008206,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
DS3_Cg_OYG_10026886_10008204,,,1,No,0,,No,0,,Yes,1,Cg_Pmarinus_infection,No,0,,No,0,
