gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111100241	387.41022197	-3.5740814202	0.33813017	9.54501e-28	1.99071e-26
LOC111100257	541.80309703	3.5308424106	0.39782353	1.614659e-20	2.0630679999999998e-19
LOC111100265	38.51380844	1.5540018867	0.31695025	2.275841e-07	8.557353e-07
LOC111100287	443.76069951	1.2589719407	0.35495874	0.0001454346	0.0003718242
LOC111100306	119.50517568	1.7670342921	0.26674388	6.06886e-12	3.683929e-11
LOC111100311	408.70887164	-1.4037976236	0.14228909	1.8276860000000002e-23	2.911262e-22
LOC111100347	467.03504016	-1.8475938754	0.34375024	1.163167e-08	5.027554e-08
LOC111100359	196.31901748	-1.1105098925	0.23406135	9.807702e-07	3.38938e-06
LOC111100363	574.22747281	-2.3835090988	0.28306606	2.716218e-18	2.8772590000000005e-17
LOC111100381	91.51850399	-2.2439438074	0.3192687	1.792008e-13	1.263006e-12
LOC111100383	393.5648812	-1.565451166	0.27244357	2.181235e-09	1.017973e-08
LOC111100392	192.45404915	1.7694517976	0.27664603	2.761192e-11	1.579838e-10
LOC111100402	306.13244712	-1.5984142823	0.58325871	0.001295177	0.002804342
LOC111100403	759.84400593	-2.9081456711	0.37761209	5.311824e-16	4.650515e-15
LOC111100407	171.03903758	2.1259139586	0.34203255	5.134924e-11	2.874485e-10
LOC111100408	393.80757931	-1.0372402027	0.19454835	5.056348e-08	2.03928e-07
LOC111100413	188.23932058	-2.7321607421	0.28118573	1.2561670000000001e-23	2.018907e-22
LOC111100417	155.50374818	-2.0966252036	0.27803259	4.945659e-15	3.977304e-14
LOC111100419	130.65784462	-1.5668053061	0.28608323	1.029368e-08	4.488476e-08
LOC111100425	167.05526728	-1.8370756511	0.36720745	8.674491e-08	3.416258e-07
LOC111100426	451.02253217	-4.6759884889	0.36224836	4.703255e-40	2.041251e-38
LOC111100430	238.39425284	-1.7066984202	0.17543502	4.420874e-23	6.858432e-22
LOC111100446	57.35565366	1.2221028208	0.25713719	8.05138e-07	2.805942e-06
LOC111100450	80.59333618	1.4633348715	0.42132547	0.0001395694	0.0003584532
LOC111100451	169.48867477	-2.1772865181	0.26818609	4.4763210000000007e-17	4.323077e-16
LOC111100465	130.40532257	-1.9887777916	0.2818112	2.105443e-13	1.47326e-12
LOC111100466	80.7375088	-1.7561840984	0.26367053	4.834628e-12	2.954801e-11
LOC111100470	42.55610612	1.4378976683	0.5646692	0.002947214	0.005961156
LOC111100478	82.02043703	-1.2196930086	0.2309742	5.206344e-08	2.098196e-07
LOC111100506	276.72828748	1.3719223838	0.45208261	0.0007437488	0.001687405
LOC111100516	2404.32281617	2.3471790326	0.33226203	1.206638e-13	8.623438e-13
LOC111100528	45.59573898	1.256070537	0.4042993	0.000699793	0.001594766
LOC111100531	214.52408146	2.6648164335	0.2056489	1.1385740000000001e-39	4.805321999999999e-38
LOC111100539	165.16005971	1.0180564034	0.26245327	5.506256e-05	0.000149891
LOC111100546	79.47390741	1.1903493286	0.41779382	0.001771095	0.00373302
LOC111100547	102.45312467	-1.7139034823	0.25549905	3.738253e-12	2.313063e-11
LOC111100548	466.93889264	-5.0223212623	0.25274928	7.3760459999999996e-90	1.797073e-87
LOC111100549	282.46545164	-1.8416239426	0.36933903	9.381639e-08	3.682577e-07
LOC111100556	117.76869613	-2.3959758818	0.32287895	8.212024e-15	6.454025e-14
LOC111100564	77.8205907	1.4939705981	0.39683679	4.341984e-05	0.0001200879
LOC111100569	110.2439364	-2.6536087057	0.27105275	6.632803e-24	1.0855520000000001e-22
LOC111100570	283.60065825	-2.8163639841	0.34257567	8.85004e-18	9.03591e-17
LOC111100580	341.73961598	-1.2494087954	0.14705246	7.677671e-18	7.883586000000001e-17
LOC111100581	185.96808731	-2.9800177158	0.26713352	2.616109e-30	6.388312000000001e-29
LOC111100583	460.26730604	-3.0274995326	0.25758474	2.5372930000000002e-33	7.513751e-32
LOC111100585	226.60428436	-1.1474924545	0.2463395	1.421725e-06	4.806336e-06
LOC111100587	290.73764776	-1.3465287032	0.13618204	1.603062e-23	2.568733e-22
LOC111100589	927.48404004	1.0428482398	0.20240399	1.324765e-07	5.113965e-07
LOC111100592	191.40241326	-2.356400065	0.22200983	1.948099e-27	4.0006939999999997e-26
LOC111100599	68.53656021	-1.1999839092	0.21970265	1.962906e-08	8.271363e-08
LOC111100608	110.97796703	-1.3828531383	0.23512933	1.295796e-09	6.18199e-09
LOC111100625	464.53790285	1.2097324219	0.09724325	6.592637e-36	2.2507349999999997e-34
LOC111100628	39.59477037	2.7134979593	0.44527802	5.128804e-11	2.872559e-10
LOC111100632	201.55956239	-1.0825636055	0.20602814	7.262429e-08	2.889875e-07
LOC111100633	506.67831764	-2.5070062425	0.37180433	9.423144e-13	6.231715e-12
LOC111100637	424.36452534	1.1294619774	0.18400157	3.848195e-10	1.956957e-09
LOC111100638	663.80384811	1.0283924292	0.39809261	0.00490723	0.009480178
LOC111100640	59.76895276	-1.2714136442	0.45486828	0.001852473	0.003888488
LOC111100668	1142.91758688	1.2916153233	0.24459007	4.682041e-08	1.897598e-07
LOC111100671	95.92840231	-1.2741222113	0.29330522	5.174585e-06	1.637295e-05
LOC111100691	210.30335739	-1.2863674567	0.3437379	6.555813e-05	0.00017649
LOC111100693	109.21176615	-1.7564867252	0.2417584	6.605338e-14	4.830097e-13
LOC111100708	3262.03011495	1.7515535868	0.48715418	5.535867e-05	0.0001506205
LOC111100714	284.35636518	-1.5010197188	0.32149668	7.922824e-07	2.765636e-06
LOC111100718	45.94716098	2.5790370747	0.4699373	2.179326e-09	1.017525e-08
LOC111100721	32.04262249	2.8054405376	0.37027334	1.553568e-15	1.299083e-14
LOC111100723	182.35939965	-2.2727029067	0.21084603	3.657007e-28	7.856336e-27
LOC111100726	189.14113524	4.6347882572	0.28519374	2.72913e-61	3.112369e-59
LOC111100728	85.30004931	1.3616992723	0.42163791	0.0003918894	0.0009327384
LOC111100729	901.3459279	-5.6873912964	0.29922714	1.024049e-82	1.960322e-80
LOC111100730	36.66213684	1.2298232882	0.34081855	0.0001201314	0.0003117426
LOC111100732	19.76411721	2.2256934708	0.31290744	9.998896e-14	7.198668e-13
LOC111100756	1765.75207696	1.6873574702	0.24905435	2.459698e-12	1.551969e-11
LOC111100784	96.10218173	-2.802909904	0.42184253	1.30398e-12	8.487348e-12
LOC111100786	212.76999341	-3.146074924	0.29432779	3.8063390000000003e-28	8.160789999999999e-27
LOC111100789	69.03795551	1.9790882553	0.30417349	9.632148e-12	5.739668e-11
LOC111100794	491.53489062	1.3659033775	0.11742659	9.394139e-32	2.56901e-30
LOC111100796	65.15233771	-1.1089186672	0.22304769	3.127804e-07	1.155014e-06
LOC111100805	215.13429463	-1.4281444924	0.22994154	1.56609e-10	8.344179e-10
LOC111100813	83.70400779	1.81792368	0.26146526	5.765136e-13	3.896738e-12
LOC111100852	137.3352289	-1.2768636399	0.18266663	1.030999e-12	6.793058e-12
LOC111100853	49.42605467	2.4634012365	0.56432869	7.561632e-07	2.647312e-06
LOC111100854	93.43710467	-2.447935212	0.27329917	2.2395199999999997e-20	2.821111e-19
LOC111100855	85.806405	1.0210517976	0.41816099	0.007352823	0.01364888
LOC111100858	65.14325167	-1.1980554907	0.37734513	0.0006054958	0.001396496
LOC111100861	66.81667114	-1.214458059	0.2439387	2.604345e-07	9.707434e-07
LOC111100865	110.20222192	1.0803664485	0.39470462	0.002914597	0.005898524
LOC111100870	93.7741608	-1.6550959072	0.33472337	1.564854e-07	6.006171e-07
LOC111100874	559.12700229	1.0023367645	0.09524068	3.667199e-26	6.945649e-25
LOC111100881	44.88408959	-1.5150289177	0.24849323	2.803633e-10	1.442176e-09
LOC111100884	69.36114117	-1.0043171966	0.21730434	2.049741e-06	6.790241e-06
LOC111100888	466.40356129	-3.3778603358	0.40760604	2.999845e-18	3.162079e-17
LOC111100893	155.439945	-3.0188523614	0.49371768	3.220046e-11	1.833186e-10
LOC111100894	82.62825327	-1.2944942139	0.47939199	0.002376674	0.00489114
LOC111100897	128.29537023	-1.4561181607	0.22104771	1.27677e-11	7.51206e-11
LOC111100924	289.96701342	1.4160991569	0.30339932	9.118498e-07	3.15731e-06
LOC111100937	183.44044263	2.5556741267	0.30431679	2.664527e-18	2.8252940000000004e-17
LOC111100939	56.92310305	1.1859958733	0.27418966	6.401179e-06	1.997108e-05
LOC111100940	175.10003274	-1.9770767416	0.37372596	1.514156e-08	6.461686e-08
LOC111100946	99.56339191	2.0115593069	0.36890523	5.842662e-09	2.612989e-08
LOC111100972	99.32129792	-1.3626116455	0.197611	1.771984e-12	1.137465e-11
LOC111100977	70.80711197	1.1824185938	0.30023218	3.448698e-05	9.670426e-05
LOC111100979	16.78266828	1.5412275483	0.31242809	1.992625e-07	7.542706e-07
LOC111100982	192.10713794	4.5166404509	0.29487899	7.845087000000001e-55	6.837344e-53
LOC111100985	195.99125324	-2.7314371414	0.45344649	7.751997e-11	4.255065e-10
LOC111100992	71.96366583	-1.5886956482	0.23884712	6.710148e-12	4.057122e-11
LOC111100993	535.38471302	-2.7792509867	0.41385981	8.264344e-13	5.492484e-12
LOC111100995	63.88850501	-1.1526612226	0.46690447	0.005681739	0.01079359
LOC111101007	69.47189564	-1.2232524361	0.2722721	2.80791e-06	9.132522e-06
LOC111101008	237.15344775	2.6188955315	0.54089852	6.381298e-08	2.55538e-07
LOC111101010	6544.23127398	5.2201338156	0.24753295	9.148802e-101	3.163715e-98
LOC111101016	157.78706745	-2.0614587283	0.42282143	1.174434e-07	4.561571e-07
LOC111101025	4482.92507147	1.974051078	0.268783	2.6222e-14	1.974015e-13
LOC111101027	823.69018784	1.2244726095	0.15860991	4.72312e-15	3.80977e-14
LOC111101033	211.3728744	1.3619077467	0.15808117	2.317146e-18	2.466713e-17
LOC111101035	152.13283538	-2.8142040104	0.2174397	1.1983660000000002e-39	5.018156e-38
LOC111101041	801.05541741	1.2585513527	0.15327509	8.484402e-17	7.999366e-16
LOC111101043	1195.23647998	1.1496667101	0.370682	0.0008323072	0.001871295
LOC111101045	164.41965415	3.0030570878	0.61581628	3.367896e-08	1.387542e-07
LOC111101046	87.44887768	1.3951805663	0.22735862	2.638524e-10	1.361164e-09
LOC111101051	150.06053226	1.9071520804	0.24616579	1.319998e-15	1.108179e-14
LOC111101054	501.68371472	1.511671206	0.29825921	1.037051e-07	4.048501e-07
LOC111101055	115.0511701	1.489539937	0.54893096	0.001676866	0.003553272
LOC111101060	250.25366813	-1.299815899	0.16892584	5.162203e-15	4.142127e-14
LOC111101063	592.29724807	2.8718008541	0.24025996	2.722627e-34	8.484466000000001e-33
LOC111101068	673.00387201	2.3660477107	0.29726743	1.274107e-16	1.183573e-15
LOC111101072	58.38114088	1.1211010605	0.37718021	0.001324724	0.002863113
LOC111101082	28.40544315	1.3358669978	0.33361272	2.085294e-05	6.035191e-05
LOC111101090	211.64489163	-1.7956025819	0.25345497	2.328879e-13	1.621142e-12
LOC111101093	176.47969438	-1.0009069371	0.28024918	0.0001895482	0.0004757566
LOC111101097	86.33404722	1.1806218326	0.29281912	2.334934e-05	6.712388e-05
LOC111101117	106.17789497	-2.3245739622	0.21993908	3.271211e-27	6.579245999999999e-26
LOC111101126	96.72406906	3.7003763661	0.48835166	6.784242e-16	5.850931e-15
LOC111101129	110.79933787	1.371094833	0.4862682	0.001472744	0.003157564
LOC111101134	263.33365236	5.3486859891	0.37770795	1.249952e-47	7.835954e-46
LOC111101137	87.28721263	-1.087028756	0.32086894	0.0003348095	0.0008069149
LOC111101152	280.13837656	1.2370507392	0.25730785	5.997583e-07	2.128943e-06
LOC111101157	61.47485908	1.6233353745	0.44286077	5.205521e-05	0.0001425005
LOC111101169	91.48704543	-2.0338791436	0.21546993	4.397829e-22	6.388174e-21
LOC111101190	632.43572402	3.2480822679	0.33600288	1.2467920000000001e-23	2.006848e-22
LOC111101201	119.27208594	-1.815106956	0.22448437	1.005138e-16	9.418771e-16
LOC111101211	86.13243067	-1.1457866582	0.53950651	0.01390712	0.02427687
LOC111101216	502.64082531	-4.2041358256	0.30809974	3.408289e-44	1.773634e-42
LOC111101232	60.79528173	1.1244464183	0.35427747	0.0006750748	0.001543357
LOC111101249	104.49283487	-1.5572686092	0.24542114	5.389345e-11	3.012188e-10
LOC111101256	505.81892688	1.7623383045	0.19409224	1.925399e-20	2.445531e-19
LOC111101264	311.62221969	4.624046974	0.43072315	7.888405000000001e-29	1.750801e-27
LOC111101295	84.12083795	3.0053055143	0.60441528	2.075555e-08	8.732318e-08
LOC111101300	88.66685126	-1.3972316011	0.23885758	1.532992e-09	7.265107e-09
LOC111101310	52.74769188	1.7580401412	0.43357116	8.595785e-06	2.628261e-05
LOC111101313	231.21681254	-3.2190956468	0.42962311	1.953113e-15	1.623052e-14
LOC111101328	145.55853186	-1.4284502105	0.34489979	1.003593e-05	3.034843e-05
LOC111101349	88.56203454	1.1828176716	0.27497486	7.162852e-06	2.221811e-05
LOC111101403	124.51995826	1.4008238815	0.35915753	2.906623e-05	8.251853e-05
LOC111101488	129.80133732	-1.9112325273	0.2296472	1.2080660000000002e-17	1.224052e-16
LOC111101505	313.9683232	-1.5165903897	0.19562227	2.344664e-15	1.937918e-14
LOC111101524	646.67414091	-1.5617321156	0.51119596	0.0005133167	0.001197553
LOC111101541	292.282444	-1.7229390658	0.49572544	9.092876e-05	0.0002400287
