gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111125484	372.59972385	-1.89174	0.34698861	2.374315e-10	2.002023e-06
LOC111125511	36.38725015	-1.004307	0.30376837	5.31309e-05	0.003043243
LOC111125567	88.1816545	-1.136755	0.26230688	2.067145e-06	0.0002958819
LOC111125601	99.17112662	-1.049851	0.38479669	0.0001590716	0.006774201
LOC111125735	92.72004973	-1.153351	0.25835319	1.19285e-06	0.0001998301
LOC111125740	295.28891723	-1.350691	0.28468644	1.843276e-07	6.661073e-05
LOC111125759	359.08109163	1.262755	0.34495001	1.241604e-05	0.001062569
LOC111125764	242.34066944	-1.317417	0.28105282	2.718145e-07	7.625332e-05
LOC111125770	60.0967187	-1.177729	0.71971119	0.0002595347	0.009556318
LOC111125809	312.78888349	-1.253145	0.28911206	1.476072e-06	0.0002319174
LOC111125817	291.37074965	-1.320079	0.40278505	2.500532e-05	0.00175754
LOC111125839	295.54848063	-1.245819	0.24630691	6.10582e-08	3.591926e-05
LOC111125849	19.45649644	-1.068266	0.6297445	0.0005242534	0.01551054
LOC111125872	217.58044424	-1.035179	0.31938306	5.879496e-05	0.003297733
LOC111125885	109.213508	-1.14472	0.40144165	0.0001006013	0.004861411
LOC111126037	76.98542263	1.052105	0.2871714	2.058159e-05	0.00152678
LOC111126056	118.34588969	-1.00659	0.26726126	1.655851e-05	0.00130895
LOC111126074	6.77970558	1.437033	0.38416152	5.079255e-06	0.000546744
LOC111126081	182.97689138	-1.267847	0.28228501	7.542967e-07	0.0001423932
LOC111126154	179.45733779	-1.270239	0.3014663	2.18277e-06	0.0003050572
LOC111126189	28.09744608	-1.201859	0.40746245	7.108627e-05	0.003763076
LOC111126248	89.76134112	-1.143617	0.47028664	0.0001971061	0.007914278
LOC111126269	39.19400673	1.062224	0.46232922	0.0003102747	0.01087079
LOC111126307	13.36373075	-1.044318	0.71810447	0.0005175814	0.01538512
LOC111126318	12.87868239	-1.572762	0.74289312	2.762826e-05	0.001873685
LOC111126341	89.3777129	-1.052414	0.33041018	6.451395e-05	0.003524719
LOC111126407	4.93407532	-1.213784	0.63257703	0.00022887	0.008727192
LOC111126421	171.80270837	-1.423932	0.49450597	3.262257e-05	0.002137877
LOC111126493	106.08568066	1.695075	0.39395197	1.957073e-07	6.781659e-05
LOC111126510	151.5348806	-1.350439	0.28664713	2.145314e-07	7.146248e-05
LOC111126512	5.08402894	-1.166932	0.60473603	0.0002938693	0.01054161
LOC111126580	818.50976176	-1.708468	0.3771381	7.180076e-08	3.864408e-05
LOC111126757	540.49084411	-1.142838	0.29562635	9.77802e-06	0.0008771092
LOC111126787	12.78787302	-1.358102	0.62504326	9.404266e-05	0.004657119
LOC111126847	347.67946654	-1.361466	0.30320114	5.31837e-07	0.000114379
LOC111126863	55.85969769	-1.653981	0.30873578	1.913893e-09	6.916263e-06
LOC111126915	129.30008704	-1.04987	0.52959836	0.0004803818	0.01466042
LOC111126946	6.21367122	1.089768	0.44528281	0.0002290819	0.008727192
LOC111127014	24.45105134	1.078284	0.34445293	6.894216e-05	0.003677695
LOC111127074	9.07330516	-1.162447	0.85717554	0.0001756616	0.007320489
LOC111127145	244.00075545	-1.000955	0.25052844	8.454254e-06	0.0007997153
LOC111127221	37.11616981	-1.105446	0.68675793	0.0004075973	0.01316805
LOC111127244	16.32909418	1.384227	0.689945	8.36866e-05	0.004314901
LOC111127315	247.9368568	-1.197627	0.29218433	4.072762e-06	0.0004518622
LOC111127536	362.64163444	-1.225364	0.27197185	8.190575e-07	0.0001512327
LOC111127575	48.72546599	-1.297859	0.29021891	7.339449e-07	0.0001411406
LOC111127576	19.67853995	-1.102936	0.35376616	6.714431e-05	0.003629086
LOC111127614	30.72652783	-1.259743	0.30002467	2.383196e-06	0.0003189699
LOC111127659	89.46383792	-1.392827	0.28350336	7.021427e-08	3.861174e-05
LOC111127768	219.75609797	-1.164997	0.26392475	1.411156e-06	0.0002278467
LOC111127860	27.66481281	-2.057425	0.99431013	3.123067e-06	0.0003853712
LOC111127943	80.31606405	-1.031057	0.22986697	1.427268e-06	0.0002278467
LOC111127997	10.29812265	-1.057405	0.41445068	0.0002121709	0.008282523
LOC111128093	140.65204933	-1.003399	0.42325102	0.0003250622	0.01120879
LOC111128122	240.00321326	-1.023514	0.25431004	7.49157e-06	0.0007233082
LOC111128142	71.43511657	-1.131476	0.56126944	0.0003311337	0.01135008
LOC111128170	54.49126905	-1.222196	0.51146477	0.0001539715	0.006635202
LOC111128247	987.60576427	-1.072816	0.54132099	0.0004388812	0.01387742
LOC111128432	335.75623062	-1.209075	0.33127072	1.504977e-05	0.001220189
LOC111128658	219.52054717	-1.031213	0.24120042	3.165482e-06	0.0003868311
LOC111128701	7.3820576	-1.187865	0.49234208	0.0001719184	0.007248079
LOC111128710	14.32587408	-1.175667	0.31416143	1.284482e-05	0.001090344
LOC111128763	39.54485971	-1.067859	0.57754271	0.0004982526	0.01504033
LOC111129124	65.5428937	-1.352431	0.35022015	5.133748e-06	0.0005502682
LOC111129153	40.67447016	-1.015304	0.4987932	0.0005115812	0.01524259
