gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
LOC111121573	657.49073624	-1.548172	0.39750848	4.258699e-06	0.0029432763
LOC111121627	131.93289675	-1.24218	0.37662446	3.295238e-05	0.0062451676
LOC111121628	11.73476232	-1.222161	0.58906283	0.0002410243	0.0181800066
LOC111121830	142.12351837	-2.078805	0.53220016	5.467504e-07	0.0014580848
LOC111121849	283.72096673	-1.198476	0.44493406	0.0001053078	0.0112559532
LOC111121880	238.39561707	-2.151406	0.58844172	5.818633e-07	0.0014580848
LOC111121973	110.65956618	-1.493052	0.47709619	2.645002e-05	0.0057458339
LOC111122033	50.14442648	-2.002681	0.44761075	1.340291e-07	0.0009099055
LOC111122197	96.46173502	-1.634143	0.4356826	4.865145e-06	0.0029432763
LOC111122253	29.86643942	-1.086218	0.4403908	0.0001800673	0.0153442548
LOC111122368	86.44117515	-1.340325	0.42655425	3.738386e-05	0.0065177369
LOC111122559	114.32597093	-1.215789	0.44002302	9.124161e-05	0.0105776595
LOC111122588	684.26654686	-1.056726	0.43925688	0.0002063616	0.0166593918
LOC111122642	396.87361272	-1.212842	0.37189007	3.70478e-05	0.0065177369
LOC111122684	106.88138079	-1.288345	0.51755943	0.0001199696	0.0121877223
LOC111123007	116.05720556	-1.449152	0.506309	4.605275e-05	0.0073084466
LOC111123030	30.08964581	-1.413945	0.69064589	0.0001240116	0.012485865
LOC111123228	61.58801105	-1.743375	0.62025155	1.610352e-05	0.0045132234
LOC111123342	297.34623765	-1.168201	0.39560111	7.05673e-05	0.0091362508
LOC111123358	88.61936209	-1.634658	0.41046237	2.597263e-06	0.0024406696
LOC111123416	383.41663381	1.484533	0.33330946	7.770706e-07	0.0017525273
LOC111123556	258.44419158	-1.483989	0.36367148	2.89883e-06	0.0025145119
LOC111123675	48.78428242	-1.363137	0.62929102	0.0001408487	0.0135172816
LOC111123734	1546.72327747	-1.11175	0.66925034	0.0004950136	0.0271834126
LOC111123791	376.63959018	-1.380704	0.40288595	1.962534e-05	0.0047609194
LOC111123910	366.38008282	-1.009401	0.43738148	0.0002558237	0.0188300655
LOC111124221	128.74037284	-1.583754	0.41760524	5.076116e-06	0.0029432763
LOC111124373	47.01163118	-1.071498	0.48959459	0.0002857637	0.0199725753
LOC111124536	392.08808623	1.22272	0.38085622	4.03884e-05	0.0067227124
