gene,selection_prob,mean_abs_coef_when_selected
LOC111101691,0.01,0.013815930961088367
LOC111104795,0.01,0.012187420496308896
LOC111116824,0.01,0.012018336152870575
LOC111132213,0.01,0.0068216296395223475
LOC111115530,0.01,0.005428529969920826
LOC111135087,0.01,0.005106326476505743
LOC111130596,0.01,0.004802166165732798
LOC111124796,0.01,0.00367340921253681
LOC111118629,0.006666666666666667,0.035833397530432326
LOC111128817,0.006666666666666667,0.025882216007875325
LOC111128410,0.006666666666666667,0.020652989606930593
LOC111130771,0.006666666666666667,0.020014868456438774
LOC111116780,0.006666666666666667,0.018774632058879796
LOC111128632,0.006666666666666667,0.0186993891047385
LOC111111531,0.006666666666666667,0.017388102283288232
LOC111121260,0.006666666666666667,0.016295570724386685
LOC111137462,0.006666666666666667,0.012900711979297756
LOC111132538,0.006666666666666667,0.012416910616967609
LOC111114200,0.006666666666666667,0.012069834624140754
LOC111123742,0.006666666666666667,0.011822857416979313
LOC111134386,0.006666666666666667,0.011652731590149254
LOC111117465,0.006666666666666667,0.010551320866073573
LOC111127778,0.006666666666666667,0.00957648839844346
LOC111126656,0.006666666666666667,0.009052755327507472
LOC111136426,0.006666666666666667,0.008971733380533755
LOC111113787,0.006666666666666667,0.008677900029342732
LOC111118040,0.006666666666666667,0.008573115422145497
LOC111116860,0.006666666666666667,0.00824060590912586
LOC111122422,0.006666666666666667,0.0078093445312781215
LOC111100552,0.006666666666666667,0.007761974292183343
LOC111104682,0.006666666666666667,0.007463781581396862
LOC111116160,0.006666666666666667,0.0071573177489847786
LOC111127276,0.006666666666666667,0.006606420404473105
LOC111115906,0.006666666666666667,0.004637180293014055
LOC111102344,0.006666666666666667,0.004561060911143184
LOC111121966,0.006666666666666667,0.004401794010861394
LOC111115340,0.006666666666666667,0.0036374615800115
LOC111134061,0.006666666666666667,0.0030577149043340378
LOC111138244,0.0033333333333333335,0.04701936596125748
LOC111108209,0.0033333333333333335,0.038292759517559054
LOC111125928,0.0033333333333333335,0.03262449098925984
LOC111103230,0.0033333333333333335,0.022152254414287854
LOC111126897,0.0033333333333333335,0.020847513497649517
LOC111133374,0.0033333333333333335,0.018275428144251843
LOC111108718,0.0033333333333333335,0.014664155033165567
LOC111109803,0.0033333333333333335,0.014518348671214971
LOC111099166,0.0033333333333333335,0.013497355047944354
LOC111099223,0.0033333333333333335,0.013442454165567308
LOC111116802,0.0033333333333333335,0.012439448980740496
LOC111105390,0.0033333333333333335,0.011844459322107325
LOC111110287,0.0033333333333333335,0.011187736466593037
LOC111131157,0.0033333333333333335,0.00998591673699455
LOC111137274,0.0033333333333333335,0.009632466599174548
LOC111137251,0.0033333333333333335,0.009101249212367725
LOC111125697,0.0033333333333333335,0.008537429944166676
LOC111104197,0.0033333333333333335,0.0080978747283629
LOC111099497,0.0033333333333333335,0.005166249506719224
LOC111116749,0.0033333333333333335,0.005068842041526181
LOC111099197,0.0033333333333333335,0.004320040117315017
LOC111118381,0.0033333333333333335,0.004131389926705977
LOC111125511,0.0033333333333333335,0.003690916990167516
LOC111114825,0.0033333333333333335,0.0033363325836055333
LOC111122125,0.0033333333333333335,0.0029459254147733613
LOC111127155,0.0033333333333333335,0.0019913894806928923
LOC111116640,0.0033333333333333335,0.0016808938480297995
LOC111124854,0.0033333333333333335,0.0007874618186266933
LOC111102777,0.0033333333333333335,0.0005571112965831608
LOC111124963,0.0033333333333333335,0.0003058739774347822
LOC111109404,0.0033333333333333335,0.0001058886447336267
LOC111123231,0.0,0.0
LOC111100633,0.0,0.0
LOC111103627,0.0,0.0
LOC111112650,0.0,0.0
LOC111136918,0.0,0.0
LOC111116600,0.0,0.0
LOC111115212,0.0,0.0
LOC111123472,0.0,0.0
LOC111100978,0.0,0.0
LOC111123529,0.0,0.0
LOC111106049,0.0,0.0
LOC111108494,0.0,0.0
LOC111106665,0.0,0.0
LOC111110996,0.0,0.0
LOC111103963,0.0,0.0
LOC111114951,0.0,0.0
LOC111104349,0.0,0.0
LOC111114792,0.0,0.0
LOC111131047,0.0,0.0
LOC111124140,0.0,0.0
LOC111104496,0.0,0.0
LOC111129120,0.0,0.0
LOC111111992,0.0,0.0
LOC111130990,0.0,0.0
LOC111126131,0.0,0.0
LOC111104769,0.0,0.0
